UserId,ProductId,Product Name,Summary,Text
A1EARN5PUVIF1S,B00004CI84,Movie,Cheesy Reissue,"My one-star refers to this so-called ""20th Anniversary Deluxe Edition"" of this hilarious and eye-popping delight from director Tim Burton.<br /><br />Since the inception of the DVD format, I have been waiting for a proper DVD of Beetlejuice with commentary and special features.<br /><br />I am sorry to say that this pathetic disc is NOT what I have been waiting for.<br /><br />Though they supposedly have spruced up the picture, the ONLY special features are three Beetlejuice cartoons and I think some music track or something.<br /><br />NO commentary, NO behind-the-scenes, NO nothing.<br /><br />So -- NO sale.<br /><br />I'm still waiting..."
AZRJH4JFB59VC,B00004CI84,Movie,"Great movie, terrible DVD","I am continually amazed at the shoddy treatment that some movies get in their DVD release.  This DVD is simply a disgrace, especially considering what a great movie this is.  I give the movie itself 5 stars; it's a wonderful example of Tim Burton's energy and style.<p>This DVD has no extras worth mentioning.  No deleted scenes, no featurettes, not even a lousy commentary track!  To make it even worse, the film has been CUT DOWN from the theatrical release!  I have never seen a DVD release before where you get LESS than was originally presented in theaters.<p>My advice is to save your money until somebody figures out that when a movie is released on DVD, it needs to live up to the capabilities of the medium, and should always provide more material than was originally released, not less."
A1KDOGXL0LP8E5,B00004CI84,Movie,Soundtrack CD sampler that comes with Blu-ray edition,"I had a hard time finding this information when I searched for it, so I thought I'd type it up in case anyone else was wondering what comes free with your new Blu-ray copy of ""Beetlejuice"":<br /><br />1. Danny Elfman - ""Main Titles""<br />2. Danny Elfman - ""Enter ... 'The Family'/Sand Worm Planet""<br />3. Danny Elfman - ""The Aftermath""<br />4. Danny Elfman - ""Showtime!""<br />5. Harry Belafonte - ""The Banana Boat Song"" (worth the price of the Blu-ray disc itself!)<br />6. Danny Elfman - ""End Credits"""
A1U1GYM2SIA2PY,B00004CI84,Movie,BeetleJuice- DVD,If you like BeetleJuice and the supernatural then buy this movie you won't be let down.  This is a very good movie fun for all ages.  See this movie is what started the cartoon series on cartoonnetwork in the early 1990's BeetleJuice.  Personally I think Micheal Keaton did a fantastic job as playing BeetleJuice I just really like this movie alot it talk's about what the after life is like basically see Barbara and Adam Maitland die and their ghost's in the movie and they meet BeetleJuice and I'm not going to tell you the rest because you have to watch the movie trust me this movie is really good it will make you want to say BeetleJuice three times.
A10L8O1ZMUIMR2,B00004CI84,Movie,Great movie turned bad,"Just to let you know, this movie is one of my personal favorite ghost movies. That said, I feel I need to tell you some details about this terrible DVD. The packaging is fine, nothing great, but it works. The picture and sound quality are good and make it a good cinematic experience. However, the menu is complete trash, the extras are EXTREMELY embarassing, and to play the movie you actually have to click on scene selections and click on the first chapter because there is no PLAY button! What's the problem here? As I recall, this film is on AFI's top 100 funniest movies ever made, so don't you think they could make a better DVD than this garbage? I am so sick and tired of these movie companies getting away with selling us trash.<p>This double sided disk is no good. Pick what format you want the first time you watch it, and stick with that side the whole time...because if you switch each time, both sides get scratched! Personally, I think fullscreen is for idiots who think they're getting the whole picture when they're not. You people put no actual thought into making DVDs, you just slap some crap together and think its fine. No, it's not fine! Clean up your acts!"
A1B2IZU1JLZA6,B00004CI84,Movie,WARNING: CLAMSHELL EDITION IS EDITED TV VERSION,"I, myself always enjoyed this movie, it's very funny and entertaining, so I didn't hesitate to pick up the clamshell edition.  I guess it was a marketing plan to make the movie more for families or something, but they  have eliminated all strong profanity and elements that are usually edited  in the television version.  YOU HAVE BEEN WARNED.  If you want the uncut  version, AVOID THE CLAMSHELL EDITION!"
A3CN5P5Q01FAJ5,B00004CI84,Movie,"Five Star Movie, No Star DVD","This is a review of the 1997 DVD release- thus far, as of September 2006, the only release I know of.<br /><br />Of all of the DVDs in my collection this has to be one of the most disappointing. Without going into minute detail of what makes the film brilliant- the classic score,  the hilarious comedy and Burton's twisted but brilliant vision- the quality of the film transfer to DVD is almost criminal. It probably wouldn't be noticed on television screens smaller than 27 inches, but on larger screens the picture becomes soft and grainy, devoid of detail and utterly perplexing, given that the movie was shot in the late 80's. The first thought that sprang to my mind when watching it was that it almost immediately reminded me of my time in elementary school before we switched to video tape- the transfer is reminiscent of an old, battered 8mm film reel. I own a S-VHS vcr, and I have seen better film transfers on video tape. Additionally, the extras... well, what extras? There are several paragraphs of ""production notes"" which are basically brief overviews of Danny Elfman and Tim Burton, but nothing you couldn't gleam from Wikipedia in three minutes.<br /><br />All that aside, I did pay $9 for it at Sam's Club, so the old axiom of getting what you pay for is truer than ever- but I expected so much more. If you're a Beetlejuice fan, wait for the inevitable Criterion Collection or Special Edition remaster."
A1JBLIBZJ5VHO2,B00004CI84,Movie,Great Movie Which SCREAMS for a Special Edition DVD,"I won't go into detail about the movie itself, which has been reviewed in much greater detail and much better than I can do at the moment (it is one of my all time favorite movies - 5 stars).  I'd like to focus on the DVD for a moment.<br /><br />This DVD was released in June, 1997, a scant three months after the initial rollout of the DVD format.  As such, the inadequate menus and lack of functionality reflect a company just learning its way around the capabilities of the format.  The early releases have standard menu designs (with the Warner Logo), standard extras (cast & crew, production notes, trailer (sometimes)), and are usually double-sided with a widescreen format on one side and a fullscreen format on the other.  This was all quite adequate for 1997, but....<br /><br />In 2006, Beetlejuice seems to have been forgotten by Warner.  In a time when so many movies have ""Special"", ""Extra Special"", ""Extra-Extra Special Extended"", and ""Ultimate"" editions, this is one movie which has missed the bandwagon.  What's it going to take, Warner?  A bio-exorcist??<br /><br />BEETLEJUICE<br /><br />BEETLEJUICE<br /><br />BEETLEJ....  SPECIAL EDITION, PLEASE!!"
A2C5VLIJMDPWHI,B00004CI84,Movie,Will probably never get tired of this movie,"I've watched this movie so many times I know the dinner table dance routine. Somebody linked it on Facebook, and it made me want to watch the movie again so I did--haven't seen it in years, and I'm surprised I still know the routine. Michael Keaton does a great job as the oh-so-disgusting Beetlejuice, and the rest of the cast plays their roles just as well. The film's plot is just plain weird, but they pulled it off. Couple gets into car accident, dies, tries to figure out how to still live in their house while being dead, and a new family moves in. Should they haunt them? Should they be seen? How do both families coexist, especially with the daughter (Winona Ryder) able to see the ghosts who thought they were in the clear? And why is Beetlejuice always there to crash the party? The movie had a quick pace, funny dialogue and plenty of memorable visuals."
A1MWRQCMOLQSBF,B00004CI84,Movie,Nice F#*@ING modle. Honk Honk,You laugh at this movie so hard. Honestly not a movie for kids but this movie kicks so much ass. LOVE THE ART OF TIM B. Michale Keaton is a genus!
ANCOMAI0I7LVG,B00004CI84,Movie,Really gets those juices flowing...,"Maybe the definitive Burton film (or maybe more like a tie with `Edward Scissorhands'), `Beetlejuice' is a perfect representation of what Tim Burton is all about.  It is loud and boisterous and at the same time dark and edgy.  The film very much looks and feels like almost everything that comes out of the Burton factory, yet it is surprisingly fresh in a way.  Maybe this has to do with the fact that it is one of his earlier works and so the colors and graphics are not as crisp, which adds an almost gothic layer to the films feel.<br /><br />Then again, maybe it is the mere fact that Michael Keaton gives the best performance in any Burton film; ever.<br /><br />The film follows Adam and Barbara as they learn to cope with life after death.  Yes, a horrific car accident leaves Adam and Barbara dead yet confined to their home.  The problem is that their impatient neighbor takes no time in selling their home to an eccentric family that does not meet with their approval.  Determined to remove these people from their home they enlist the help of a `bio-exorcist' to do the trick, but they get far more than they bargained for when Beetlejuice comes on the scene.<br /><br />The film has been labeled as `pointless fun' by most of my friends, and to an extent I have to agree.  Many would claim the film is not pointless, for it teaches lessons of acceptance and friendship, and I guess loyalty and respect, but really, are we concerned with any of that?<br /><br />The acting is really good here, and it elevates the film from `pointless' to `pointless fun'.  Alec Baldwin and Geena Davis (complete with those alien eyes she had popping in `The Fly') are absolutely amazing as the dead couple, Adam and Barbara.  Catherine O'Hara is marvelous, award worthy even, as the insanely annoying Delia, and Jeffery Jones knows just how to compliment her as Charles.  Winona Ryder is effectively weird as their daughter Lydia.<br /><br />This film belongs to Keaton though, in what may very well be his finest performance, ever.  There is a fine line to be ridden between hilariously on-point and drastically over-the-top; especially when you are dealing with a typically campy performance.  As Beetlejuice, Keaton finds that line and rides it well, delivering an all over the place comedic performance that never feels `too much', even though it probably is.  He understands how to make his characters insanity justifiably funny and makes him an iconic character.  Everyone knows who Beetlejuice is, even if you haven't seen the movie.<br /><br />In the end I can recommend this movie because it does the trick.  It's sweet and charming in that Tim Burton style, complete with edge and creeps and hilarious thrills.  It looks better than his new stuff because it still has a level of grit, and while it is not as good as `Edward Scissorhands' (his best movie, ever) it is definitely a film that every fan needs to see."
AER15RIMV8E6D,B00004CI84,Movie,A Gothic Tim Burton Classic!!!,"I thought this was a really good movie! Since it's a film by Tim Burton, you get a dark, depressing feel, and Danny Elfman music, and stripes. Michael Keaton, Alec Baldwin, Geena Davis, and Winona Ryder all did a perfect job! Michael Keaton is hilarious and awesome as Beetlejuice! Adam and Barbara Maitland die in a car crash, they are given a rule book to go by on how to be dead. The Deetz family moves in, but Adam and Barbara want them out. Somehow, they're hot gothic daughter, Lydia can see them. They become friends, but they still want to scare them out. They seek the help of Beetlejuice, who is extremely obnoxious, and a bio-exorcist who tries to help Adam and Barbara, but he's too scary and obnoxious to leave and stop. The Deetz's bring Adam and Barbara back from the dead, but Lydia doesn't want them to because it'll torture them. Desperately, she asks Beetlejuice to help. If you love gothic comedy, you'll love BEETLEJUICE!!!"
A1WP28Z1HFLX4W,B00004CI84,Movie,Clarification,Just wanted to post a correction to what the previous review said...<br /><br />The film is NOT based on the cartoon it's the other way around. The cartoon came later.
A1K94LXX833JTT,B00004CI84,Movie,"Heads off, I mean up, Beetlejuice fans!  New DVDs due out in September, details here","Beetlejuice is coming back to DVD in a newly remastered 20th Anniversary Deluxe Edition, in both standard definition and Blu-ray, on September 16th, 2008.  The extras announced so far are very limited: three episodes of the Saturday morning Beetlejuice cartoon series (""Skeletons in the Closet,"" ""Spooky Boo-tique,"" ""A-Ha!""), and for the Blu-ray version an exclusive CD soundtrack sampler.  Possibly more features will be announced later, but don't count on it.  The new Blu-ray will be 1080p video, but the specs for the sound haven't been announced.<br /><br />Beetlejuice is a very Tim Burtonesque Tim Burton movie, establishing his fascination with the macabre and, especially in this case, the funny, campy side of death and horror.  It's the story of a newly dead couple (Geena Davis and Alec Baldwin) who are essentially stuck as ghosts in their house, and don't like its new owners (parents Jeffrey Jones and Catherine O'Hara and daughter Winona Ryder).  They enlist the help of a more experienced, half-crazy but very insistent ghost, Beetlejuice (Michael Keaton), in an effort to scare the new owners away by haunting them.  Beetlejuice turns out to have his own agenda, and alliances shift as the story winds through learning to be dead, afterlife bureaucracy, wild chases through small spaces, Calypso dancing at dinner to Harry Belafonte's ""Banana Boat Song"" (""Day-O""), a very goth wedding ceremony, and supernatural comeuppance.<br /><br />The cast, for the most part, is perfectly suited to the wacky material, the sets and make-up and other effects very imaginative, the story engaging.  Great fun.<br /><br />If you don't have the old, not-so-great DVD, the new release might be worth waiting for.  Amazon has a page to pre-order the new standard DVD <a href=""http://www.amazon.com/gp/product/B001AGXEAG"">here</a>.  The Blu-ray version has a pre-order page <a href=""http://www.amazon.com/gp/product/B001AGXEA6"">here</a>."
A3I2J3XODSJXOI,B00004CI84,Movie,best movie ever,well one of the best you just have to have a copy of this.
A2JTZI7Y58X9W5,B00004CI84,Movie,Beetlejuice - Tim Burton's Masterpiece,"When the world didn't know who Tim Burton was, it must have been quite a shock to realise his genius first. This larger than life, colorful, yet dark, very funny, bizarre tale broke into the cinemas, and changed the face of storytelling as we knew it forever. Tim Burton was born, and a whole new dimension of dreams, imagination broke free. Movie was never the same again. And thank Tim Burton for that! You cannot do anything but enjoy this crazy story about a ghost, about the importance of life and love, friendship, and all this covered in an unbelievable cloak."
A32207GKRIJYDI,B00004CI84,Movie,I can't believe this is Michael Keaton!!!,"Beetlejuice is truly a work of art!<br />A bit funny, a bit creepy...simply a masterpiece with a great soundtrack to go with.<br />Tim Burton truly knows how to take you to another world.<br />Great casting as well...nothing could be better about this DVD movie!"
A20LY8E9NGYA4M,B00004CI84,Movie,TIM BURTON MADE A FUNNY GHOSTS TALE.,"*** 1/2 stars rating for &quot;Beetlejuice&quot;. This movie was one of the biggest surprises in 1988, it revolutionized the visual effects field, established Tim Burton as a director with a huge imagination, put Winona Ryder on the map, and helped Burton & Michael Keaton to be signed by Warner Bros. to film their strongest 1989 project: &quot;Batman&quot;.<br /><br /> &quot;Beetlejuice&quot; is a very funny ghosts tale with a lot of creativity and imagination, the characters are easy to love, the situations are funny and bizarre at the same time, all this translates into a very entertaining movie.<br /><br /> There are several memorable scenes in &quot;Beetlejuice&quot;, among them a possession scene at the tune of Harry Belafonte's &quot;Banana Boat Song&quot;, another is the one on which Adam & Barbara (Alec Baldwin & Geena Davis respectively) are taken to the underworld offices.<br /><br /> &quot;Beetlejuice&quot; is a good option to see the gorgeous Winona Ryder in one of her key roles, to see the creativity of Tim Burton at his best, and to see a very funny supernatural comedy."
A3ICHEO78NFE4Y,B00004CI84,Movie,Just plain fun!,"I recently saw the DVD 5.1 version of this film and it is excellent. The picture quality is, excuse the pun, picture perfect. The sound is very good on the surround but not much on dialog separation if any at all. But Alec Baldwin makes up for the rest. I have always told my partner that Alec would be the only guy in the world that i would leave him for.  I know it would never happen but each time i watch this movie my fantasy runs wild just like the movie itself.  This is just pure fun, pure entertainment, no thinking involved, no serious plot, no hardship, non racist, non potical just pure fun.  Get  it,,,,,you won't be disappointed.  If anything get it for Alec,,,,they don't get any hotter than him."
A31RM5QU797HPJ,B00004CI84,Movie,"&quot;I'm the ghost with the most, babe&quot;","Simply put: Beetlejuice is the funniest comedy of its kind since Ghostbusters.<br />  Michael Keaton plays the title character, a fun-loving ghost that likes to do mischief.  Beetlejuice is called by a couple (Davis and Baldwin) to get rid of the people who live in thier house."
A1HWMNSQF14MP8,B00004CI84,Movie,A Afterlife Success,"Many movies, have dealt with the figure of death and the dead, from the Good angel clarence in &quot;It's a Wonderful Life,&quot; to Brad Pitt's abysmal turn as Death himself in &quot;Meet Joe Black.&quot; However, Tim Burton has presented the world with the most interestng look at the dead with Beetlejuice. In the first moments of the movie, Barbara and Adam Maitland go to town, And die in the oddest possible way. They return to thier house, and find them selves confined to it's premises. Thier leaving sends them to a strange desert world Populated by multi-layered sandworms.  Eventually, they find that they are dead, and must remain in their home for 128 years, which wouldn't be so bad if it wasn't for the family of NYC artisans that moves in and remodels the place. After consulting with thier &quot;caseworker&quot; Juno,(Sylvia Sidney at her chain-smoking best) they hire a bio-exorcist,Betelguese (pronouced &quot;BeetleJuice,&quot; hence the title) who agrees to help. Unfortunately for the Maitlands, Beetlejuice is an extremely PO'ed demon who refuses to return to the underworld. The visuals and special effects of this movie are completely stunning, and Micheal Keaton gives a performance that must have been a blast to play. Beetlejuice is a beer swilling,cussing,moral-majority's worst nightmare with superpowers, &quot;Beetlejuice&quot; is one of Tim Burton's Best works, and something he should be proud of."
A344SMIA5JECGM,B00004CI84,Movie,A modern day fairy tale,"A twist of rumplestiskin captured on film, starring michael keaton and geena davis in their prime.  Tim Burton's masterpiece, rumbles with absurdity, and is wonderfully paced to the point where there is not a dull  moment."
A1OBPHRXHZF8P6,B00004CI84,Movie,They got more than they expected for out in the country,"When Barbara (Geena Davis) and Adam(Alec Baldwin) Maitland move out into the country, they have rest and relaxation on their mind. Not even the well-meaning but intrusive antics of uber-realator Jane Butterfield (Annie McEnroe) can rattle their spirits.<br /><br />...until they discover that they died on an old country bridge near their house after a dog stopped balancing a broken bridge beam. After 'somehow' returning to their house, the Maitlands discover the 'Handbook for the recently deceased' and attempt to decipher it.<br /><br />The plot thickens when the Detzes move in from New York; Jane finally was able to sell their house. Delia (Catherine O'Hara) fancies herself an artist, but husband Charles (Jeffery Jones) just wants to relax in the country after having survived stressful city life. Both he and gothic daughter Lydia (Winnona Ryder) are the most likeable ones in this family.<br /><br />After their own attempts at the supernatural fail, the Maitlands call up Beetlejuice, a disgruntled former bureaucrat for the living impaired. Because their caseworker will not help them get rid of the Detzes, the Maitlands soon turn to Beetlejuice for assistance. The Maitlands want their house back, and do not want to become circus attractions for Lydia's equally loopy friends.<br /><br />Otho (Glen Shadix) is in this play only to show that some people really only talk big. During the supernatural ceremony he puts on an attitude of being in charge 'until something goes wrong'. Since it's likely that he was reading this ceremony as he went along, Otho had not known what he was doing. In other films, this would be dangerous for everybody within a close radius, but Beetlejuice comes to save the day.<br /><br />Michael Keaton steals the show as a fast/smooth-talking demon. He's not an angel, but you definitely want him on your side when the chips are down. The only thing he is really scared of is sandworms (in the otherworld). Keaton would later continue to work with Burton on the first two Batman movies, as of now considered the best in that series.<br /><br />Despite the gothic/gloomy tone of this film, it does end on a happy note. The Maitlands and the Detzes end up living together in the same house and Lydia actually gets along with the former couple."
ANGH6401L9Y0T,B00004CI84,Movie,"Wild, Crazy Fun With Ghosts","Well, we already knew Tim Burton has a delightfully warped sense of humor, didn't we? So it came as no surprise to me that this movie was both warped and hilariously funny.<br /><br />Adam and Barbara Maitland (Alec Baldwin and Geena Davis) are a charming young couple that live in a large old house on the edge of a small town. They love each other very much, very playful and fun together, and have just settled in for three weeks of vacation to work on their hobby: a scale model of the entire town. It's really good, too. Also, apparently they renovated the old house themselves.<br /><br />One day they went into town to get some supplies for the model and on the way home, went through a covered bridge. That is, through the side of the covered bridge into the river. They found themselves back at home, but eventually realized that they had died and were now haunting the place. That would be OK, except that their neighbor, a real estate agent, promptly sold the place to the Deetz, a severely dysfunctional family from the city. In no time at all, the wife has thrown out all the comfortable old things Adam and Barbara had, and put in horrible modern junk based on the dreadful tastes of her friend, an interior decorator. Also on her own sculptures, which are arguably the ugliest things you have ever seen produced by anyone over the age of five.<br /><br />The only redeeming aspect of the Deetz family is their teenage daughter Lydia (Winona Ryder). She dresses in black, is very morbid, but also is the only one able to see Adam and Barbara. And she is in sympathy with their assessment of her step-mother's horrible taste. Also horrible attitude.<br /><br />They don't quite know what to do, but when they returned to the house after the accident (actually, I think it was after the funeral), they found a book titled ""Guidebook for the Recently Deceased."" They tried to read it, but there was no index, and it didn't seem to make a lot of sense to them. They did manage to draw a door through to a bureaucratic nightmare where they were told to talk to their caseworker. Turns out their caseworker is an abrupt, shriveled old woman who smokes constantly and the smoke seeps out through a large slash in her neck. She warns them not to contact Beetlejuice, who used to be her assistant but ""went out on his own."" He had left an advertisement in their handbook, and for good measure, managed to put one on their TV.<br /><br />Still, when Lydia reads their handbook and does all she can to help them, they still haven't gotten rid of the Deetz family. In desperation, they call on Beetlejuice (Michael Keaton). You have to say his name three times to call him, which suggestions that he is a demon. Actually, I think the suggestion is also made that he's an alien. It's hard to be sure.<br /><br />The funniest parts of the movie are Beetlejuice's attempts to frighten the Deetz away: or at least the parents. He likes Lydia, and in fact wants her to marry him.<br /><br />There are lots and lots of inside-joke type references throughout, especially in the underworld bureaucracy. It's a very Tim Burton sort of film altogether."
A2KJPG496XHHLB,B00004CI84,Movie,Timely delivery; no complaints,"We've loved Beetle Juice forever, and we still swear that we passed the house on a camping trip outside of Freeport, Maine.  We got a new DVD/ Blue Ray player from the kids for Christmas, so it was a choice I thought we'd all enjoy. I think we'll continue to enjoy it for a long time, and we can't wait for the grandchildren to see it.<br />The copy we received was perfect and we're happy."
A11QN7NDE3AROH,B00004CI84,Movie,Awesome,"This was awesome, i love that i could send it as a gift! i sent it to my fiance for valentines day as a surprise :) he loved it! (its his favorite movie) and it got there right when it said it would!"
A2J60ZJH2ZBKE6,B00004CI84,Movie,The best movie ever!!!,"This is a movie the whole family can watch together.  It has great comedy, a little sacary and lots of laughs."
APQ6349MQQQAN,B00004CI84,Movie,awesome movie,"this a movie I will show the next generation because it has a great imagination, picture, characters makeup is great and overall a classic movie to sit down and just watch with your kids kids. I give this movie a good  thumbs up."
A1QFQ47QM779YQ,B00004CI84,Movie,GREAT MOVIE!!!,this is a great movie! baldwin and keaton shine in this one! the bluray version of this looks cripsy clear!
A2D9OASHI47H73,B00004CI84,Movie,"""Ach deliver me from LL Bean.""","This was my favorite movie as a kid and still I can watch it a million times more. Funny, dark and one of Michael Keaton's best movies'."
A2B3Z2QHW3V35S,B00004CI84,Movie,Good movie,"I like this movie. Specially the part when the family and their guest are sitting down at the dinner table and the ghost, Adam (Alec Baldwin) and Barbara (Geena Davis), make Della (Catherine O'Hara), start sing a song. Then Adam and Barbara make everyone join in with a dance. Very funny stuff. I also like Beetlejuice, Michael Keaton. I think they picked the right person to play Beetlejuice."
A6QPAO2ZF27SD,B00004CI84,Movie,TIM BURTON'S FANTASY WORLD IS ALIVE,"Michael Keaton's portrayal of the ultimate fun-loving ghoolie Beetlejuice is fantastic.  While his portrayal in Burton's BATMAN of the lead character is dark and brooding, Beetlejuice lets loose all inhibitions and the actor plays it to the hilt.  The supporting cast is wonderful and Burton's story and direction superb.  Maybe not for young children under 12, as it does have a decidely dark side and some scary ghoolies, it is great family fare and good fun."
AJD6XYO7ZQM61,B00004CI84,Movie,Great Movie!,I thought this was a really funny and creative movie!! I enjoyed watching it and it was also a great value for the price I paid at Amazon. I would recommend this movie to a friend or family member. I would also recommend to both friend and family; shopping for DVD's at Amazon for the best selection and prices!!
A1IZ6HFRXMIYOE,B00004CI84,Movie,Great Movie,"This is an all-around great movie from the 90's.  If you like comedy/horror, this is for you.  Alec Baldwin is great, and Michael Keaton is AWESOME as Beetlejuice.  Classic movie especially in Blu-Ray."
AX4KUMJVBALEV,B00004CI84,Movie,Always a pleasure,"Never a disappointment, always a laugh and since its in blu-ray its a joy too!!!"
A2S4LN4MKQ1XPC,B00004CI84,Movie,Crazy Nutty Fun From Begging To End,"The Classic Dark Comedy By Tim Burton Follows A Couple Who Die In A Car Accedient and Become Ghost. Along The Way, A New York Family Moves Into Thier House and Start Making HUGE Changes. The Ghost Couple Get Help From A Off-The-Wall Nutty ''Bio-Exosist'' Named Beetlejuice Who Causes Mistif and Mayham To The New York Couple. Afterwards The Ghost Couple Fall In Love With The New York Daughter, Lydia Who's The Only One Who Can See The Ghost Couple. Afterwards The Ghost Couple Try To Convence  Beetlejuice To Stop What He's Doing. But The Mistif-Making ''Bio-Exorsist'' Dosn't Listin and Continues To Make Mayham.<br /><br />Tim Burton and Micheal Keaton Work Together Brilliantly in This Film as Thay Did A Few Years Later With Batman and Batman Returns. Alec Baldwin and Gena Davis Play The Ghost Couple So Great and Brilliantly That You Can Easily Belive Thay Are An Accturall Couple in Real Life. Winonna Ryder Plays Lydia and She Did It So Brilliantly and Fun She Was Easily The Best of Them All.<br /><br />The Effects Aren't The Best, But Thay Stilll Bring A Chessy and Fun Look To The Film.<br /><br />BEETLEJUICE is A Must-See and All Tim Burton Fans Should See It.<br /><br />Recommendations For BEETLEJUICE Fans:<br /><a href=""http://www.amazon.com/gp/product/0790700506"">Gremlins</a><br /><a href=""http://www.amazon.com/gp/product/6301871952"">Gremlins 2: New Batch</a><br /><a href=""http://www.amazon.com/gp/product/6303347657"">Mask</a><br /><a href=""http://www.amazon.com/gp/product/6304826141"">Rocketman</a><br /><br />Overall Rating - 5/5"
A2RUXYJ515XHQ3,B00004CI84,Movie,never gets old!,We ordered this for our annual movie-a-thon we have in our driveway on Halloween... still as funny as it was way back when.
AGBA7LQIR4BHX,B00004CI84,Movie,"Awesome movie, not very ""deluxe"" dvd","I must agree with the few people who complained that this dvd was lacking in special features and whatnot. However, if you have never seen the movie at all, or enjoyed the movie but do not already have a copy, it's still a good buy. It's a great movie, no matter how it's presented on the dvd, and you do get a few episodes of the cartoon as well. I watched Beetlejuice as a kid, both the movie and the cartoons, so I probably would've bought it even if it was a poorly recorded VHS :) In short, don't expect it to be ""deluxe"", but I definitely recommend buying it (unless you already have a standard version of it).<br /><br />As for the movie itself, if you've never seen it, it's basically a ghost story that is purposely presented in a cheesy manner to be funny. If you're familiar with Tim Burton at all, you'll know he tends to stray from the norm. Don't expect to be scared; that's not what this movie is about. It's basically about a nice couple of ghosts who try to scare away the family who lives in their house, but the family isn't scared; in fact, they invite other people over and try to show off the ghosts - so the ghost couple hires a... rather disgusting guy to help them out, and things pretty much go downhill from there. Definitely and old 80s classic."
A1HSL0XKDVO0XJ,B00004CI84,Movie,Always a laugh!,"This is a crazy movie!  Never seen another like it, or in it's class!!  Really enjoyed it :)  This one is worth owning!  Gotta love the plot of this movie, and the actors!"
A1RSXP7MB772E3,B00004CI84,Movie,Best Tim Burton film. He should just stick to this format.,"In beetlejuice I was entirely sucked into this dream like film. The afterlife was a complete quirk, and if it hadn't been accredited to, I would have known already who had directed it. It felt like Batman in it's tone, in its wet darkness, and then the cubistic art world of the urban. I always feel like I'm drawn into the mind of a deeply rooted ""pure abstract"" painters mind. I love the demensions of his creativity. He takes risks also, something I don't see enough of in his latest works. I always feel like it's halloween after watching this film. In fact it's a sort of tradition to watch this film, along with ""a nightmare before christmas"", around halloween time. Nothing gets me into the mode better. An ecclectic scare, with a foolishness appropriate enough to remind you of the cartoon."
A2QOI90Y1HNTP9,B00004CI84,Movie,it's showtime,"this is micheal keaton's funniest movie ever.he worked with tim burton in the 1st 2 batman movies.tim burton i'll admit is pretty freaky with his movies because they're all the same beetlejuice,batman returns,nightmare before christmas,and now willy wonka which i know will be wierd.but i give this movie 5 stars because its got some pretty good effects for the 80's.i just bought the second volume of the cartoon which is cool but i cant find the other ones"
A32JKNQ6BABMQ2,B00004CI84,Movie,tim burton=a classic movie,"a couple dies.they live in a house as spirits and then some people move in.the dad is a dork.the mom is a control freak,crazy women who sculpts.she is a similar character in home alone but in that one shes a unbelivably terrible and neglectful psycho mom.the daughter is a dark depressed girl played by wyona ryder.she looks very sexy in thisone.a cool line is:my whole life is a dark room.one big dark room.they get constant visits from other weirdos also.the 2 dead people-some dork and a belive it or not somewhat sexy geena davis play them.they spirits try to scare the living out but are too good natured to suceed.so they hire michael keaton-beetlejuice-to get rid of them.he is more forceful.it is a tim burton movie which of course means its awesome.most everyone could like this.wyona ryder looks awesome in a red wedding dress late in the film.that stupid child hater of a mom lady is this movies only flaw.shes such a bitch.this movie is full of well written mastery and great special effects.it is great!"
A21GKWZJL8BVJ7,B00004CI84,Movie,On Being Dead,"This is one of my most favorite movies. I'm ashamed at my self. Because it took me so long to finally get it on DVD. This is truly one of the most funniest movies about being dead.<br />Barbara and Adam, are a young couple who die in an accident. Their house is bought by another couple whom they have nothing in common with.<br /> But when Barbara and Adam start to like the father's daughter Lydia. They start to question wither or not scaring the family off, is really what they want."
A1BZEGSNBB7DVS,B00004CI84,Movie,Tim Burton's Best,"This is Tim Burton's best work, well this and Edward Scissorhands are his best work closely followed by Ed Wood and Big Fish.  This movie is witty, imaginiative and a little gory at times but not too gory.  This movie seems to get funnier the more you watch it.  Michael Keaton proves himself in this that he can be one of the funniest comedians if he tries.  He portray's Betelguise really good.  Alec Baldwin and Geena Davis are great in this too.  The dvd is good.  The picture and sound is clear and crisp, but my only thing is that the menu in this dvd is HORRIBLE.  It doesn't even have a play button for it.  Come on Warner, you can do better then this.  Special Features are average considering this was one of the first dvd's to come out.  Warning: Keep kids under the age of 4 years old or younger away from this movie.  It's to bad and violent.  It even has the f word in it.  But that's why it isn't rated G like other kids movies you can watch with them instead.  This is the movie that really started Tim Burton's career.  I mean, Pee-Wee's Big Adventure was good but this was way better ny far.  I recommend this to any Tim Burton fan, or evwn if your not a big fan of his work, you'll still love this movie."
A3C3BAQDZWH5YE,B00004CI84,Movie,...,"It was on the other night, and, having been a big fan of the cartoon when it was being shown, decided to watch it (I'm also trying to see all the Winona Ryder movies I know.). <p> It's a well known fact i like seeing her [Winona Ryder] dance at the end of a movie (hey, it's funny!), but apart from that, it was just a hilarious film and i liked it very much. The only thing  wrong was that it was too short. Maybe the special efects were a bit &quot;off&quot;, but hey, it's an older movie1"
